"nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq"
260,1986,0,0,0,0,0,8,0,0,0,2710,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.99213910102844,0,0,0,0,0,1,0,64
260,1987,0,0,0,0,0,9,0,0,0,2262,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.42155456542969,0,0,0,0,0,0,1,81
309,1980,0,0,1,0,0,3,0,0,0,3560,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.78607571125031,0,0,0,0,0,0,0,9
309,1981,0,0,1,0,0,4,0,0,0,2780,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.28076601028442,1,0,0,0,0,0,0,16
309,1982,0,0,1,0,0,5,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.2642662525177,0,1,0,0,0,0,0,25
309,1983,0,0,1,0,0,6,0,0,0,2400,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.27545642852783,0,0,1,0,0,0,0,36
309,1984,0,0,1,0,0,7,0,0,0,2690,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.20813250541687,0,0,0,1,0,0,0,49
309,1985,0,0,1,0,0,8,0,0,0,3070,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.19985246658325,0,0,0,0,1,0,0,64
309,1986,0,0,1,0,0,9,0,0,1,2915,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.20689988136292,0,0,0,0,0,1,0,81
309,1987,0,0,0,0,0,10,0,0,0,2670,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.47686696052551,0,0,0,0,0,0,1,100
351,1980,0,0,0,0,0,3,1,0,0,2053,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.64338684082031,0,0,0,0,0,0,0,9
351,1981,0,0,0,0,0,4,1,0,0,1998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.3355804681778,1,0,0,0,0,0,0,16
351,1982,0,0,0,0,0,5,1,0,1,1853,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.52281785011292,0,1,0,0,0,0,0,25
351,1983,0,0,0,0,0,6,1,0,0,1943,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.41885137557983,0,0,1,0,0,0,0,36
351,1984,0,0,0,0,0,7,1,0,1,1416,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.903927445411682,0,0,0,1,0,0,0,49
351,1985,0,0,0,0,0,8,0,0,0,1840,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1.88856410980225,0,0,0,0,1,0,0,64
351,1986,0,0,0,0,0,9,0,0,0,3005,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.78344964981079,0,0,0,0,0,1,0,81
351,1987,0,0,0,0,0,10,0,0,0,2565,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.6980082988739,0,0,0,0,0,0,1,100
353,1980,0,0,0,0,0,3,0,0,0,2112,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.83819723129272,0,0,0,0,0,0,0,9
353,1981,0,0,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.81707727909088,1,0,0,0,0,0,0,16
353,1982,0,0,0,0,0,5,0,0,0,2310,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.67174029350281,0,1,0,0,0,0,0,25
353,1983,0,0,0,0,0,6,0,0,0,2120,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.57283055782318,0,0,1,0,0,0,0,36
353,1984,0,0,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.68254637718201,0,0,0,1,0,0,0,49
353,1985,0,0,0,1,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.58364021778107,0,0,0,0,1,0,0,64
353,1986,0,0,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.77329313755035,0,0,0,0,0,1,0,81
353,1987,0,0,1,0,0,10,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.86107897758484,0,0,0,0,0,0,1,100
383,1980,0,1,0,0,0,2,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.46288812160492,0,0,0,0,0,0,0,4
383,1981,0,1,0,0,0,3,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.57021725177765,1,0,0,0,0,0,0,9
383,1982,0,1,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.65660178661346,0,1,0,0,0,0,0,16
383,1983,0,1,0,0,0,5,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.72541010379791,0,0,1,0,0,0,0,25
383,1984,0,1,0,0,0,6,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.77215850353241,0,0,0,1,0,0,0,36
383,1985,0,1,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.01108431816101,0,0,0,0,1,0,0,49
383,1986,0,1,0,0,0,8,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.99101662635803,0,0,0,0,0,1,0,64
383,1987,0,1,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.95205068588257,0,0,0,0,0,0,1,81
408,1980,0,0,0,0,0,2,0,0,0,2120,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.65209496021271,0,0,0,0,0,0,0,4
408,1981,0,0,0,0,0,3,0,0,0,2295,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.48953497409821,1,0,0,0,0,0,0,9
408,1982,0,0,0,0,0,4,0,0,0,2120,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.88117575645447,0,1,0,0,0,0,0,16
408,1983,0,0,0,0,0,5,0,0,0,2184,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.06103157997131,0,0,1,0,0,0,0,25
408,1984,0,0,0,0,0,6,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.48883628845215,0,0,0,1,0,0,0,36
408,1985,0,0,0,0,0,7,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.43093800544739,0,0,0,0,1,0,0,49
408,1986,0,0,0,0,0,8,0,0,0,1838,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.53456044197083,0,0,0,0,0,1,0,64
408,1987,0,0,0,0,0,9,0,0,0,3176,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.06960248947144,0,0,0,0,0,0,1,81
424,1980,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.16583943367004,0,0,0,0,0,0,0,25
424,1981,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.32539987564087,1,0,0,0,0,0,0,36
424,1982,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.38365054130554,0,1,0,0,0,0,0,49
424,1983,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.33721160888672,0,0,1,0,0,0,0,64
424,1984,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.4125075340271,0,0,0,1,0,0,0,81
424,1985,0,0,0,0,0,10,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.38414597511292,0,0,0,0,1,0,0,100
424,1986,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.35203003883362,0,0,0,0,0,1,0,121
424,1987,0,0,0,0,0,12,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.57775664329529,0,0,0,0,0,0,1,144
464,1980,0,0,0,0,0,2,0,0,0,3279,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0.972626268863678,0,0,0,0,0,0,0,4
464,1981,0,0,0,0,0,3,0,0,0,3374,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.00310444831848,1,0,0,0,0,0,0,9
464,1982,0,0,0,0,0,4,0,0,0,3380,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.09963500499725,0,1,0,0,0,0,0,16
464,1983,0,0,0,0,0,5,0,0,0,3380,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.21458446979523,0,0,1,0,0,0,0,25
464,1984,0,0,0,0,0,6,0,0,0,3524,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,1.31924176216125,0,0,0,1,0,0,0,36
464,1985,0,0,0,0,0,7,0,0,0,3392,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.38974249362946,0,0,0,0,1,0,0,49
464,1986,0,0,0,0,0,8,0,0,0,3295,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.57353806495667,0,0,0,0,0,1,0,64
464,1987,0,0,0,0,0,9,0,0,0,2380,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.90069973468781,0,0,0,0,0,0,1,81
483,1980,0,0,0,0,0,5,0,0,0,1645,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.68262708187103,0,0,0,0,0,0,0,25
483,1981,0,0,0,0,0,6,0,0,0,2050,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.66170632839203,1,0,0,0,0,0,0,36
483,1982,0,0,0,0,0,7,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.75504183769226,0,1,0,0,0,0,0,49
483,1983,0,0,0,0,0,8,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.75345075130463,0,0,1,0,0,0,0,64
483,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.61800789833069,0,0,0,1,0,0,0,81
483,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.64817869663239,0,0,0,0,1,0,0,100
483,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.74589419364929,0,0,0,0,0,1,0,121
483,1987,0,0,0,0,0,12,0,0,0,2265,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.72708189487457,0,0,0,0,0,0,1,144
556,1980,0,0,0,0,0,2,0,0,0,1298,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.93934547901154,0,0,0,0,0,0,0,4
556,1981,0,0,0,0,0,3,0,0,0,2592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.12026357650757,1,0,0,0,0,0,0,9
556,1982,0,0,0,0,0,4,0,0,0,2600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.16050696372986,0,1,0,0,0,0,0,16
556,1983,0,0,0,0,0,5,0,0,0,2150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.48925399780273,0,0,1,0,0,0,0,25
556,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.37569355964661,0,0,0,1,0,0,0,36
556,1985,0,0,0,0,0,7,0,0,0,2510,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.29588675498962,0,0,0,0,1,0,0,49
556,1986,0,0,0,0,0,8,0,0,0,3170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.29909014701843,0,0,0,0,0,1,0,64
556,1987,0,0,0,0,0,9,0,0,0,2505,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.58187937736511,0,0,0,0,0,0,1,81
560,1980,0,0,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,1.38684725761414,0,0,0,0,0,0,0,4
560,1981,0,0,0,0,0,3,0,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,2.12758183479309,1,0,0,0,0,0,0,9
560,1982,0,0,0,0,0,4,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.968870222568512,0,1,0,0,0,0,0,16
560,1983,0,0,0,0,0,5,0,0,0,2280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.16359889507294,0,0,1,0,0,0,0,25
560,1984,0,0,0,0,1,6,0,0,0,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.35661911964417,0,0,0,1,0,0,0,36
560,1985,0,0,1,0,0,7,0,0,0,2459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.41625332832336,0,0,0,0,1,0,0,49
560,1986,0,0,0,0,0,8,0,0,0,3930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.21498322486877,0,0,0,0,0,1,0,64
560,1987,0,0,0,0,1,9,0,0,0,3709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.63935947418213,0,0,0,0,0,0,1,81
569,1980,0,0,0,0,0,2,0,0,0,2680,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.68372505903244,0,0,0,0,0,0,0,4
569,1981,0,0,0,0,0,3,0,0,0,2230,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.07898902893066,1,0,0,0,0,0,0,9
569,1982,0,0,0,0,0,4,0,0,0,2825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.839635729789734,0,1,0,0,0,0,0,16
569,1983,0,0,0,0,0,5,0,0,0,2069,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.50756907463074,0,0,1,0,0,0,0,25
569,1984,0,0,0,0,0,6,0,0,0,2520,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.02065169811249,0,0,0,1,0,0,0,36
569,1985,0,0,0,0,0,7,0,0,0,2160,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.542597770690918,0,0,0,0,1,0,0,49
569,1986,0,0,0,0,0,8,0,0,0,2480,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.114716313779354,0,0,0,0,0,1,0,64
569,1987,0,0,0,0,0,9,0,0,0,2795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.312851756811142,0,0,0,0,0,0,1,81
583,1980,0,0,0,0,0,4,0,0,0,2070,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.62677216529846,0,0,0,0,0,0,0,16
583,1981,0,0,0,0,0,5,0,0,0,2110,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.88087499141693,1,0,0,0,0,0,0,25
583,1982,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.74119651317596,0,1,0,0,0,0,0,36
583,1983,0,0,0,0,0,7,0,0,0,2000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.19478845596313,0,0,1,0,0,0,0,49
583,1984,0,0,0,0,0,8,0,0,0,2080,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.0838360786438,0,0,0,1,0,0,0,64
583,1985,0,0,0,0,0,9,0,0,0,2520,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.91844820976257,0,0,0,0,1,0,0,81
583,1986,0,0,0,0,0,10,0,0,0,2180,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.15671372413635,0,0,0,0,0,1,0,100
583,1987,0,0,0,0,0,11,0,0,0,2450,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.98504090309143,0,0,0,0,0,0,1,121
647,1980,0,0,0,0,0,2,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.39670622348785,0,0,0,0,0,0,0,4
647,1981,0,0,0,0,0,3,0,0,0,1960,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.51982569694519,1,0,0,0,0,0,0,9
647,1982,0,0,0,0,0,4,0,0,0,2200,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.509153008461,0,1,0,0,0,0,0,16
647,1983,0,0,0,0,0,5,0,0,0,2208,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.64504158496857,0,0,1,0,0,0,0,25
647,1984,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.54901504516602,0,0,0,1,0,0,0,36
647,1985,0,0,0,0,0,7,0,0,0,2120,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.82695627212524,0,0,0,0,1,0,0,49
647,1986,0,0,0,0,0,8,0,0,0,2215,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,1.88368034362793,0,0,0,0,0,1,0,64
647,1987,0,0,0,0,0,9,0,0,0,2273,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,2.02366065979004,0,0,0,0,0,0,1,81
658,1980,0,0,0,0,0,4,0,0,0,2209,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.73141729831696,0,0,0,0,0,0,0,16
658,1981,0,0,0,0,0,5,0,0,0,2113,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.81375896930695,1,0,0,0,0,0,0,25
658,1982,0,0,0,0,0,6,0,0,0,2280,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.70004832744598,0,1,0,0,0,0,0,36
658,1983,0,0,0,0,0,7,0,0,0,2256,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.93964886665344,0,0,1,0,0,0,0,49
658,1984,0,0,0,0,0,8,0,0,0,2523,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.93575274944305,0,0,0,1,0,0,0,64
658,1985,0,0,0,0,0,9,0,0,0,2400,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.0997850894928,0,0,0,0,1,0,0,81
658,1986,0,0,0,0,0,10,0,0,0,2145,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.19204664230347,0,0,0,0,0,1,0,100
658,1987,0,0,0,0,0,11,0,0,0,2487,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0051429271698,0,0,0,0,0,0,1,121
684,1980,0,0,0,0,0,2,0,0,0,600,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.82178258895874,0,0,0,0,0,0,0,4
684,1981,0,0,0,0,0,3,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.17998266220093,1,0,0,0,0,0,0,9
684,1982,0,0,0,0,0,4,0,0,0,1840,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.3094265460968,0,1,0,0,0,0,0,16
684,1983,0,0,0,0,0,5,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.25132131576538,0,0,1,0,0,0,0,25
684,1984,0,0,0,0,0,6,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.35229706764221,0,0,0,1,0,0,0,36
684,1985,0,0,0,0,0,7,0,0,0,2472,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.31384825706482,0,0,0,0,1,0,0,49
684,1986,0,0,0,0,0,8,0,0,0,2226,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.25342011451721,0,0,0,0,0,1,0,64
684,1987,0,0,0,0,0,9,0,0,0,2184,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.40535259246826,0,0,0,0,0,0,1,81
711,1980,0,0,0,0,0,2,0,0,0,1807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.23202455043793,0,0,0,0,0,0,0,4
711,1981,0,0,0,0,0,3,0,0,0,2040,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.36649167537689,1,0,0,0,0,0,0,9
711,1982,0,0,0,0,0,4,0,0,0,2080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.69050335884094,0,1,0,0,0,0,0,16
711,1983,0,0,0,0,0,5,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.66087162494659,0,0,1,0,0,0,0,25
711,1984,0,0,0,0,0,6,0,0,0,2656,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.55587613582611,0,0,0,1,0,0,0,36
711,1985,0,0,0,0,0,7,0,0,0,2760,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-0.714125573635101,0,0,0,0,1,0,0,49
711,1986,0,0,0,0,0,8,0,0,0,2745,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.46848106384277,0,0,0,0,0,1,0,64
711,1987,0,0,0,0,0,9,0,0,0,2860,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0.513005793094635,0,0,0,0,0,0,1,81
729,1980,0,0,0,1,0,2,0,0,0,2120,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,1,1.95957958698273,0,0,0,0,0,0,0,4
729,1981,0,0,0,1,0,3,0,0,0,1325,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,1.89333927631378,1,0,0,0,0,0,0,9
729,1982,0,0,0,1,0,4,0,0,0,680,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,1,3.09621572494507,0,1,0,0,0,0,0,16
729,1983,0,0,0,1,0,5,0,0,0,1080,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,1,1.910813331604,0,0,1,0,0,0,0,25
729,1984,0,0,0,0,0,6,0,0,0,2920,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.61526441574097,0,0,0,1,0,0,0,36
729,1985,0,0,0,0,0,7,0,0,0,2880,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.07652807235718,0,0,0,0,1,0,0,49
729,1986,0,0,0,0,0,8,0,0,0,3300,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2.10753989219666,0,0,0,0,0,1,0,64
729,1987,0,0,0,0,0,9,0,0,0,3025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.15558528900146,0,0,0,0,0,0,1,81
731,1980,0,0,0,0,0,4,0,0,0,1352,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.65563893318176,0,0,0,0,0,0,0,16
731,1981,1,0,0,0,0,5,0,0,0,1480,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.46425592899323,1,0,0,0,0,0,0,25
731,1982,1,0,0,0,0,6,0,0,0,2470,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.00782752037048,0,1,0,0,0,0,0,36
731,1983,1,0,0,0,0,7,0,0,0,3330,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,1.47794926166534,0,0,1,0,0,0,0,49
731,1984,0,0,0,0,0,8,0,0,0,1130,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0.618720233440399,0,0,0,1,0,0,0,64
731,1985,1,0,0,0,0,9,0,0,0,2700,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,2.22562408447266,0,0,0,0,1,0,0,81
